fileN,file,id,displayName,formattedAddress,latitude,longitude,servesCoffee,takeout,goodForChildren,goodForGroups
225,93_location.json,ChIJg1rS-P4ZE2sRxBrA5V1DL9Q,Asees Indian Restaurant Wollongong - Best Indian Food | Party Hall in Wollongong,52/54 Crown St Wollongong NSW 2500 Australia,-34.4257432,150.8996708,false,True,True,True
225,93_location.json,ChIJC1uR2LsZE2sR9n6vZn4fXTY,Da Orlando Pizzeria,348 Keira St Wollongong NSW 2500 Australia,-34.4342717,150.89190879999998,True,True,True,True
225,93_location.json,ChIJY6dwL6kZE2sRCzNUIPqsb7U,Omar's Kebab And Pide,66 Crown St Wollongong NSW 2500 Australia,-34.425707599999996,150.8991897,False,True,True,True
225,93_location.json,ChIJv2drCLsZE2sRHFHfP2Jf15E,Five Barrel Brewing,318 Keira St Wollongong NSW 2500 Australia,-34.43180900000001,150.892125,false,false,false,false
225,93_location.json,ChIJXxbGQKkZE2sRt9Gz2lJrN5Q,Sakura Sushi Japanese Restaurant,8/121-125 Corrimal St Wollongong NSW 2500 Australia,-34.425263699999995,150.90026039999998,False,True,false,True
225,93_location.json,ChIJpQuptK8ZE2sRSrJX9vrrUP8,Lili J,Unit 1/156 Corrimal St Wollongong NSW 2500 Australia,-34.4294592,150.8987189,True,True,True,True
225,93_location.json,ChIJ7WeiUnkZE2sR6fYCsXgUJGI,Toro Robata Sushi,9/129 Corrimal St Wollongong NSW 2500 Australia,-34.426843999999996,150.899895,false,True,True,True
225,93_location.json,ChIJv4LDz6gZE2sR_WvkKiY_6bA,Mr Crown,90 Crown St Wollongong NSW 2500 Australia,-34.425256,150.8979551,false,false,false,True
225,93_location.json,ChIJ4xnAN6kZE2sRz1vY0a53-84,JJ's Indian Restaurant Wollongong- Best Indian restaurant in Wollongong,3/50 Crown St Wollongong NSW 2500 Australia,-34.42581010000001,150.90010909999998,True,True,True,True
225,93_location.json,ChIJ_VG05h0ZE2sRg9oQ2ikPfBc,Meat & Grain Steakhouse,G06-07/101 Crown St Wollongong NSW 2500 Australia,-34.425592699999996,150.8972005,false,True,True,True
225,93_location.json,ChIJ6UQfRhAZE2sRbof1CUh-xBE,Dosa Houze & Dessert Corner,Shop 1-2/49 Harbour St Wollongong NSW 2500 Australia,-34.4281375,150.9018845,True,True,True,True
225,93_location.json,ChIJZ2pML6kZE2sRZ-zMLyUlbJQ,Lower East Cafe,70 Crown St Wollongong NSW 2500 Australia,-34.4256611,150.8991083,True,True,True,True
225,93_location.json,ChIJFRaz1K4ZE2sRen3X6fCy6uw,Howlin' Wolf Whiskey Bar Wollongong,103/53-61 Crown St Wollongong NSW 2500 Australia,-34.426080999999996,150.89904199999998,false,False,false,True
225,93_location.json,ChIJb2BakqsZE2sRSdOfSmNqPF0,2 Smoking Barrels Barbecue Joint & Food truck,2/83 Crown St Wollongong NSW 2500 Australia,-34.425988,150.8983901,False,True,True,True
227,95_location.json,ChIJ7dEIWe0XE2sR6XOtwtISvDs,The Servo Truck Food Bar,6-8 Wentworth St Port Kembla NSW 2505 Australia,-34.4799236,150.90090279999998,false,True,false,True
227,95_location.json,ChIJhwNv2QoXE2sRAKJrrXXyaD8,bp,71 Church St Port Kembla NSW 2505 Australia,-34.483906499999996,150.90501079999999,false,false,false,false
227,95_location.json,ChIJ-9L6AW0XE2sRBr4HDSRgYWI,The Iron Yampi,shop 18 The Wentworth 96/106 Wentworth St Port Kembla NSW 2505 Australia,-34.4823647,150.9032154,True,false,false,True
227,95_location.json,ChIJU-59YMcXE2sRNZnCrSGMJSY,Arthur’s Food Store,78 Wentworth St Port Kembla NSW 2505 Australia,-34.4818091,150.9025833,True,True,True,True
227,95_location.json,ChIJrb9Lx3kXE2sRK3_JM04vftg,Port Beirut,38 Wentworth St Port Kembla NSW 2505 Australia,-34.4808425,150.90173330000002,True,True,True,True
227,95_location.json,ChIJAQAAzBYXE2sRpeASN36EYFo,Ariel's Warrawong,Cowper St Warrawong NSW 2502 Australia,-34.4865432,150.8899524,True,True,True,True
227,95_location.json,ChIJ2WikAMUXE2sRh23nS0P-HQ8,Country Grocer,Cowper Street and King St Warrawong NSW 2502 Australia,-34.4870446,150.8892937,false,false,false,false
227,95_location.json,ChIJCeV7Kg4XE2sREftqxa2KzRg,Pete's Takeaway & Salads,128 Illawarra St Port Kembla NSW 2505 Australia,-34.4884319,150.8958227,True,True,True,false
227,95_location.json,ChIJ6_2N2goXE2sR6DL_JSzNBEw,The Galley,18 Church St Port Kembla NSW 2505 Australia,-34.4841681,150.9052393,True,True,True,True
227,95_location.json,ChIJz2OTvXQXE2sRXeModXswahI,The Vault Port Kembla,72-74 Wentworth St Port Kembla NSW 2505 Australia,-34.481673,150.9025381,True,True,False,false
227,95_location.json,ChIJu5fsM4sXE2sRw0Cr7kIN-5E,Fatmans Burgers and Grill,Warrawong Plaza King St & Cowper St Warrawong NSW 2502 Australia,-34.486153,150.8896524,false,True,True,True
227,95_location.json,ChIJ77nkO7EXE2sRtgF5o5_msvE,The HAPPY WHALE Coffee & Crafts,189-191 Wentworth St Port Kembla NSW 2505 Australia,-34.4839445,150.90438369999998,True,True,false,false
227,95_location.json,ChIJl28uKwsXE2sR3uw6S8jFY0A,The Foundery Cafe,132 Wentworth St Port Kembla NSW 2505 Australia,-34.4834208,150.9041514,True,True,True,True
227,95_location.json,ChIJ46TlLwsXE2sRIsCqFh0azj8,Scratch Coffee Co,173/175 Wentworth St Port Kembla NSW 2505 Australia,-34.483731,150.903867,false,True,false,false
227,95_location.json,ChIJuwIAfXMXE2sRsrsi1uYHnH8,Burek On Wentworth,32 Wentworth St Port Kembla NSW 2505 Australia,-34.4805845,150.90129969999998,True,True,True,false
227,95_location.json,ChIJh_TwteAXE2sRMNZEAy42-TQ,Little Thai at Port,96-106 Wentworth St Port Kembla NSW 2505 Australia,-34.4822223,150.90324990000002,false,True,True,false
227,95_location.json,ChIJ01-YXeAXE2sR0nh1UA40VGs,Chouchou Bebe Adventure Warrawong,Plaza In the food court next to Rashays 43 Cowper St Warrawong NSW 2502 Australia,-34.4864063,150.8898516,True,True,True,True
227,95_location.json,ChIJ7SZWeCIXE2sR3Aj7Ux0ZwZc,Ambrosia Eatery,Lot 5 Old Port Rd Port Kembla NSW 2505 Australia,-34.4783554,150.9029083,True,false,false,false
227,95_location.json,ChIJ08Mg8xYXE2sRtOp4iOYwaKk,The Coffee Emporium Warrawong,Shop KR5 Level 1 Warrawong Plaza Cnr King Street & Cowper St Warrawong NSW 2502 Australia,-34.4861781,150.88927479999998,True,True,True,True
227,95_location.json,ChIJcXzuRlYXE2sR8DkHXGnOFjE,Amos Adams General Store,28 Wentworth St Port Kembla NSW 2505 Australia,-34.4805683,150.9012821,false,True,false,false
